state,count
Alaska,163.0
Alabama,287.0
Arkansas,198.0
Arizona,937.0
California,5593.0
Colorado,996.0
Connecticut,445.0
District of Columbia,1131.0
Delaware,115.0
Florida,2107.0
Georgia,1014.0
Guam,14.0
Hawaii,613.0
Iowa,495.0
Idaho,213.0
Illinois,1597.0
Indiana,631.0
Kansas,334.0
Kentucky,398.0
Louisiana,276.0
Massachusetts,4892.0
Maryland,847.0
Maine,355.0
Michigan,1261.0
Minnesota,1121.0
Missouri,845.0
Northern Marina Islands,
Mississippi,138.0
Montana,120.0
North Carolina,921.0
North Dakota,71.0
Nebraska,327.0
New Hampshire,238.0
New Jersey,1327.0
New Mexico,290.0
Nevada,278.0
New York,15344.0
Ohio,1073.0
Oklahoma,305.0
Oregon,586.0
Pennsylvania,2269.0
Puerto Rico,121.0
Rhode Island,111.0
South Carolina,332.0
South Dakota,122.0
Tennessee,578.0
Texas,2159.0
Utah,357.0
Virginia,874.0
US Virgin Islands,10.0
Vermont,197.0
Washington,1936.0
Wisconsin,923.0
West Virginia,108.0
Wyoming,71.0
Total,58064.0
