state,count
Alaska,512.0
Alabama,1349.0
Arkansas,515.0
Arizona,3504.0
California,19128.0
Colorado,3328.0
Connecticut,1003.0
District of Columbia,1669.0
Delaware,387.0
Florida,8865.0
Georgia,4003.0
Guam,14.0
Hawaii,2494.0
Iowa,1653.0
Idaho,707.0
Illinois,5694.0
Indiana,2150.0
Kansas,918.0
Kentucky,1515.0
Louisiana,1545.0
Massachusetts,3052.0
Maryland,2543.0
Maine,1215.0
Michigan,3996.0
Minnesota,2941.0
Missouri,1973.0
Northern Marina Islands,
Mississippi,618.0
Montana,302.0
North Carolina,2588.0
North Dakota,179.0
Nebraska,1128.0
New Hampshire,535.0
New Jersey,2225.0
New Mexico,788.0
Nevada,1262.0
New York,8400.0
Ohio,3056.0
Oklahoma,665.0
Oregon,2608.0
Pennsylvania,6155.0
Puerto Rico,959.0
Rhode Island,332.0
South Carolina,1807.0
South Dakota,258.0
Tennessee,2324.0
Texas,5829.0
Utah,865.0
Virginia,1688.0
US Virgin Islands,32.0
Vermont,287.0
Washington,5630.0
Wisconsin,2443.0
West Virginia,370.0
Wyoming,276.0
Total,130282.0
