state,count
Alaska,31.0
Alabama,75.0
Arkansas,71.0
Arizona,548.0
California,7002.0
Colorado,306.0
Connecticut,41.0
District of Columbia,42.0
Delaware,5.0
Florida,1554.0
Georgia,682.0
Guam,22.0
Hawaii,417.0
Iowa,32.0
Idaho,75.0
Illinois,457.0
Indiana,64.0
Kansas,35.0
Kentucky,50.0
Louisiana,42.0
Massachusetts,32.0
Maryland,128.0
Maine,9.0
Michigan,76.0
Minnesota,44.0
Missouri,110.0
Northern Marina Islands,
Mississippi,119.0
Montana,179.0
North Carolina,188.0
North Dakota,47.0
Nebraska,16.0
New Hampshire,14.0
New Jersey,80.0
New Mexico,64.0
Nevada,344.0
New York,131.0
Ohio,110.0
Oklahoma,98.0
Oregon,695.0
Pennsylvania,80.0
Puerto Rico,109.0
Rhode Island,2.0
South Carolina,211.0
South Dakota,7.0
Tennessee,189.0
Texas,903.0
Utah,24.0
Virginia,91.0
US Virgin Islands,30.0
Vermont,6.0
Washington,407.0
Wisconsin,19.0
West Virginia,78.0
Wyoming,29.0
Total,16220.0
