state,count
Alaska,135.0
Alabama,356.0
Arkansas,191.0
Arizona,917.0
California,6764.0
Colorado,1200.0
Connecticut,449.0
District of Columbia,1491.0
Delaware,108.0
Florida,3031.0
Georgia,1145.0
Guam,158.0
Hawaii,805.0
Iowa,466.0
Idaho,291.0
Illinois,1461.0
Indiana,609.0
Kansas,343.0
Kentucky,410.0
Louisiana,243.0
Massachusetts,4381.0
Maryland,866.0
Maine,297.0
Michigan,1109.0
Minnesota,1065.0
Missouri,767.0
Northern Marina Islands,
Mississippi,133.0
Montana,172.0
North Carolina,1041.0
North Dakota,70.0
Nebraska,280.0
New Hampshire,185.0
New Jersey,1123.0
New Mexico,229.0
Nevada,180.0
New York,15499.0
Ohio,1079.0
Oklahoma,360.0
Oregon,1315.0
Pennsylvania,2200.0
Puerto Rico,188.0
Rhode Island,93.0
South Carolina,409.0
South Dakota,170.0
Tennessee,710.0
Texas,2297.0
Utah,298.0
Virginia,737.0
US Virgin Islands,11.0
Vermont,158.0
Washington,2185.0
Wisconsin,862.0
West Virginia,113.0
Wyoming,110.0
Total,61265.0
