state,count
Alaska,293.0
Alabama,567.0
Arkansas,280.0
Arizona,2507.0
California,12128.0
Colorado,2643.0
Connecticut,886.0
District of Columbia,1611.0
Delaware,167.0
Florida,4128.0
Georgia,2126.0
Guam,87.0
Hawaii,1688.0
Iowa,1288.0
Idaho,457.0
Illinois,4666.0
Indiana,964.0
Kansas,235.0
Kentucky,1705.0
Louisiana,1123.0
Massachusetts,2003.0
Maryland,1304.0
Maine,1026.0
Michigan,3337.0
Minnesota,2383.0
Missouri,1350.0
Northern Marina Islands,
Mississippi,303.0
Montana,216.0
North Carolina,1474.0
North Dakota,67.0
Nebraska,795.0
New Hampshire,323.0
New Jersey,2895.0
New Mexico,658.0
Nevada,1384.0
New York,3209.0
Ohio,2512.0
Oklahoma,450.0
Oregon,2573.0
Pennsylvania,4741.0
Puerto Rico,84.0
Rhode Island,265.0
South Carolina,632.0
South Dakota,133.0
Tennessee,906.0
Texas,4548.0
Utah,787.0
Virginia,1997.0
US Virgin Islands,6.0
Vermont,169.0
Washington,7163.0
Wisconsin,1565.0
West Virginia,216.0
Wyoming,104.0
Total,91127.0
