state,count
Alaska,253.0
Alabama,1114.0
Arkansas,607.0
Arizona,2283.0
California,34589.0
Colorado,1495.0
Connecticut,1099.0
District of Columbia,2509.0
Delaware,70.0
Florida,11638.0
Georgia,4581.0
Guam,370.0
Hawaii,935.0
Iowa,351.0
Idaho,308.0
Illinois,2563.0
Indiana,602.0
Kansas,338.0
Kentucky,784.0
Louisiana,4433.0
Massachusetts,2061.0
Maryland,1800.0
Maine,212.0
Michigan,1764.0
Minnesota,1862.0
Missouri,1418.0
Northern Marina Islands,
Mississippi,471.0
Montana,324.0
North Carolina,1476.0
North Dakota,75.0
Nebraska,502.0
New Hampshire,226.0
New Jersey,955.0
New Mexico,1117.0
Nevada,1353.0
New York,4208.0
Ohio,2014.0
Oklahoma,793.0
Oregon,3739.0
Pennsylvania,1719.0
Puerto Rico,3564.0
Rhode Island,176.0
South Carolina,645.0
South Dakota,34.0
Tennessee,1757.0
Texas,8223.0
Utah,383.0
Virginia,1643.0
US Virgin Islands,195.0
Vermont,114.0
Washington,2388.0
Wisconsin,497.0
West Virginia,299.0
Wyoming,104.0
Total,119033.0
