state,count
Alaska,142.0
Alabama,182.0
Arkansas,87.0
Arizona,345.0
California,2709.0
Colorado,428.0
Connecticut,106.0
District of Columbia,194.0
Delaware,43.0
Florida,1075.0
Georgia,328.0
Guam,0.0
Hawaii,56.0
Iowa,136.0
Idaho,89.0
Illinois,592.0
Indiana,252.0
Kansas,79.0
Kentucky,194.0
Louisiana,186.0
Massachusetts,407.0
Maryland,179.0
Maine,143.0
Michigan,539.0
Minnesota,739.0
Missouri,455.0
Northern Marina Islands,0.0
Mississippi,40.0
Montana,66.0
North Carolina,320.0
North Dakota,66.0
Nebraska,151.0
New Hampshire,62.0
New Jersey,432.0
New Mexico,138.0
Nevada,235.0
New York,2535.0
Ohio,584.0
Oklahoma,253.0
Oregon,507.0
Pennsylvania,608.0
Puerto Rico,46.0
Rhode Island,41.0
South Carolina,108.0
South Dakota,53.0
Tennessee,276.0
Texas,772.0
Utah,146.0
Virginia,247.0
US Virgin Islands,3.0
Vermont,83.0
Washington,733.0
Wisconsin,240.0
West Virginia,69.0
Wyoming,43.0
Total,18542.0
