state,count
Alaska,373.0
Alabama,1130.0
Arkansas,526.0
Arizona,1166.0
California,11712.0
Colorado,717.0
Connecticut,643.0
District of Columbia,725.0
Delaware,202.0
Florida,6291.0
Georgia,1869.0
Guam,24.0
Hawaii,521.0
Iowa,610.0
Idaho,285.0
Illinois,2081.0
Indiana,1122.0
Kansas,442.0
Kentucky,1062.0
Louisiana,1269.0
Massachusetts,2462.0
Maryland,1280.0
Maine,717.0
Michigan,2106.0
Minnesota,976.0
Missouri,1479.0
Northern Marina Islands,
Mississippi,325.0
Montana,164.0
North Carolina,1667.0
North Dakota,73.0
Nebraska,692.0
New Hampshire,167.0
New Jersey,1149.0
New Mexico,313.0
Nevada,864.0
New York,6330.0
Ohio,2180.0
Oklahoma,510.0
Oregon,1606.0
Pennsylvania,2331.0
Puerto Rico,689.0
Rhode Island,172.0
South Carolina,1027.0
South Dakota,139.0
Tennessee,1906.0
Texas,3288.0
Utah,372.0
Virginia,706.0
US Virgin Islands,35.0
Vermont,164.0
Washington,1946.0
Wisconsin,881.0
West Virginia,277.0
Wyoming,61.0
Total,71824.0
