state,count
Alaska,112.0
Alabama,321.0
Arkansas,159.0
Arizona,663.0
California,4012.0
Colorado,906.0
Connecticut,173.0
District of Columbia,322.0
Delaware,103.0
Florida,1825.0
Georgia,581.0
Guam,6.0
Hawaii,264.0
Iowa,154.0
Idaho,202.0
Illinois,713.0
Indiana,614.0
Kansas,138.0
Kentucky,452.0
Louisiana,363.0
Massachusetts,915.0
Maryland,436.0
Maine,125.0
Michigan,758.0
Minnesota,248.0
Missouri,494.0
Northern Marina Islands,
Mississippi,58.0
Montana,92.0
North Carolina,730.0
North Dakota,63.0
Nebraska,211.0
New Hampshire,119.0
New Jersey,485.0
New Mexico,150.0
Nevada,437.0
New York,1156.0
Ohio,845.0
Oklahoma,260.0
Oregon,603.0
Pennsylvania,1088.0
Puerto Rico,37.0
Rhode Island,89.0
South Carolina,452.0
South Dakota,109.0
Tennessee,654.0
Texas,1285.0
Utah,311.0
Virginia,439.0
US Virgin Islands,2.0
Vermont,97.0
Washington,999.0
Wisconsin,392.0
West Virginia,126.0
Wyoming,56.0
Total,26404.0
