state,count
Alaska,226.0
Alabama,1046.0
Arkansas,500.0
Arizona,1939.0
California,30807.0
Colorado,1288.0
Connecticut,1043.0
District of Columbia,2093.0
Delaware,70.0
Florida,10263.0
Georgia,3879.0
Guam,25.0
Hawaii,904.0
Iowa,315.0
Idaho,236.0
Illinois,2400.0
Indiana,602.0
Kansas,280.0
Kentucky,659.0
Louisiana,4352.0
Massachusetts,1666.0
Maryland,1627.0
Maine,212.0
Michigan,1611.0
Minnesota,1211.0
Missouri,1156.0
Northern Marina Islands,
Mississippi,438.0
Montana,203.0
North Carolina,1365.0
North Dakota,67.0
Nebraska,445.0
New Hampshire,166.0
New Jersey,750.0
New Mexico,971.0
Nevada,1342.0
New York,3840.0
Ohio,1881.0
Oklahoma,568.0
Oregon,3017.0
Pennsylvania,1508.0
Puerto Rico,1647.0
Rhode Island,176.0
South Carolina,504.0
South Dakota,34.0
Tennessee,1661.0
Texas,7390.0
Utah,364.0
Virginia,1571.0
US Virgin Islands,195.0
Vermont,94.0
Washington,2136.0
Wisconsin,410.0
West Virginia,287.0
Wyoming,82.0
Total,103522.0
