state,count
Alaska,150.0
Alabama,113.0
Arkansas,122.0
Arizona,397.0
California,2476.0
Colorado,274.0
Connecticut,118.0
District of Columbia,284.0
Delaware,45.0
Florida,1020.0
Georgia,297.0
Guam,5.0
Hawaii,50.0
Iowa,187.0
Idaho,55.0
Illinois,609.0
Indiana,223.0
Kansas,113.0
Kentucky,141.0
Louisiana,172.0
Massachusetts,373.0
Maryland,175.0
Maine,143.0
Michigan,534.0
Minnesota,561.0
Missouri,430.0
Northern Marina Islands,2.0
Mississippi,35.0
Montana,92.0
North Carolina,334.0
North Dakota,58.0
Nebraska,144.0
New Hampshire,60.0
New Jersey,439.0
New Mexico,139.0
Nevada,227.0
New York,2680.0
Ohio,593.0
Oklahoma,226.0
Oregon,490.0
Pennsylvania,541.0
Puerto Rico,15.0
Rhode Island,38.0
South Carolina,170.0
South Dakota,42.0
Tennessee,278.0
Texas,754.0
Utah,157.0
Virginia,237.0
US Virgin Islands,2.0
Vermont,93.0
Washington,763.0
Wisconsin,215.0
West Virginia,52.0
Wyoming,68.0
Total,18011.0
