state,count
Alaska,1286.0
Alabama,4325.0
Arkansas,2505.0
Arizona,6403.0
California,97964.0
Colorado,4546.0
Connecticut,3071.0
District of Columbia,3858.0
Delaware,663.0
Florida,37584.0
Georgia,15975.0
Guam,279.0
Hawaii,3195.0
Iowa,1628.0
Idaho,1310.0
Illinois,8173.0
Indiana,3789.0
Kansas,1425.0
Kentucky,3842.0
Louisiana,7941.0
Massachusetts,6344.0
Maryland,6353.0
Maine,1184.0
Michigan,7634.0
Minnesota,3410.0
Missouri,4657.0
Northern Marina Islands,
Mississippi,1825.0
Montana,1094.0
North Carolina,8303.0
North Dakota,396.0
Nebraska,2210.0
New Hampshire,820.0
New Jersey,6841.0
New Mexico,2246.0
Nevada,7973.0
New York,27338.0
Ohio,7812.0
Oklahoma,3236.0
Oregon,9445.0
Pennsylvania,7867.0
Puerto Rico,2346.0
Rhode Island,652.0
South Carolina,3505.0
South Dakota,460.0
Tennessee,6475.0
Texas,23577.0
Utah,1842.0
Virginia,5231.0
US Virgin Islands,450.0
Vermont,637.0
Washington,10868.0
Wisconsin,2838.0
West Virginia,1662.0
Wyoming,320.0
Total,387613.0
