state,count
Alaska,87.0
Alabama,170.0
Arkansas,81.0
Arizona,217.0
California,1486.0
Colorado,468.0
Connecticut,38.0
District of Columbia,119.0
Delaware,46.0
Florida,591.0
Georgia,194.0
Guam,4.0
Hawaii,127.0
Iowa,86.0
Idaho,74.0
Illinois,341.0
Indiana,214.0
Kansas,141.0
Kentucky,118.0
Louisiana,110.0
Massachusetts,226.0
Maryland,170.0
Maine,50.0
Michigan,251.0
Minnesota,139.0
Missouri,197.0
Northern Marina Islands,0.0
Mississippi,10.0
Montana,58.0
North Carolina,370.0
North Dakota,9.0
Nebraska,97.0
New Hampshire,43.0
New Jersey,150.0
New Mexico,112.0
Nevada,159.0
New York,702.0
Ohio,286.0
Oklahoma,125.0
Oregon,299.0
Pennsylvania,293.0
Puerto Rico,3.0
Rhode Island,37.0
South Carolina,137.0
South Dakota,30.0
Tennessee,223.0
Texas,688.0
Utah,72.0
Virginia,299.0
US Virgin Islands,4.0
Vermont,34.0
Washington,479.0
Wisconsin,120.0
West Virginia,69.0
Wyoming,36.0
Total,10689.0
