state,count
Alaska,96.0
Alabama,138.0
Arkansas,59.0
Arizona,251.0
California,1106.0
Colorado,277.0
Connecticut,92.0
District of Columbia,88.0
Delaware,24.0
Florida,633.0
Georgia,199.0
Guam,0.0
Hawaii,37.0
Iowa,87.0
Idaho,69.0
Illinois,296.0
Indiana,197.0
Kansas,47.0
Kentucky,145.0
Louisiana,125.0
Massachusetts,310.0
Maryland,127.0
Maine,87.0
Michigan,340.0
Minnesota,251.0
Missouri,217.0
Northern Marina Islands,0.0
Mississippi,35.0
Montana,53.0
North Carolina,270.0
North Dakota,24.0
Nebraska,86.0
New Hampshire,35.0
New Jersey,289.0
New Mexico,82.0
Nevada,93.0
New York,1964.0
Ohio,432.0
Oklahoma,176.0
Oregon,306.0
Pennsylvania,399.0
Puerto Rico,20.0
Rhode Island,36.0
South Carolina,68.0
South Dakota,35.0
Tennessee,175.0
Texas,548.0
Utah,108.0
Virginia,193.0
US Virgin Islands,2.0
Vermont,52.0
Washington,397.0
Wisconsin,166.0
West Virginia,62.0
Wyoming,13.0
Total,11417.0
