state,count
Alaska,179.0
Alabama,357.0
Arkansas,172.0
Arizona,1234.0
California,5128.0
Colorado,1187.0
Connecticut,458.0
District of Columbia,1231.0
Delaware,102.0
Florida,2227.0
Georgia,1023.0
Guam,20.0
Hawaii,663.0
Iowa,482.0
Idaho,197.0
Illinois,1824.0
Indiana,651.0
Kansas,391.0
Kentucky,496.0
Louisiana,368.0
Massachusetts,4777.0
Maryland,803.0
Maine,376.0
Michigan,1330.0
Minnesota,1383.0
Missouri,813.0
Northern Marina Islands,
Mississippi,165.0
Montana,122.0
North Carolina,1032.0
North Dakota,88.0
Nebraska,346.0
New Hampshire,207.0
New Jersey,1708.0
New Mexico,287.0
Nevada,397.0
New York,14319.0
Ohio,1261.0
Oklahoma,322.0
Oregon,786.0
Pennsylvania,2357.0
Puerto Rico,130.0
Rhode Island,131.0
South Carolina,337.0
South Dakota,117.0
Tennessee,498.0
Texas,2549.0
Utah,380.0
Virginia,873.0
US Virgin Islands,9.0
Vermont,221.0
Washington,1931.0
Wisconsin,977.0
West Virginia,131.0
Wyoming,76.0
Total,59629.0
