state,count
Alaska,100.0
Alabama,742.0
Arkansas,1233.0
Arizona,2343.0
California,65908.0
Colorado,1538.0
Connecticut,826.0
District of Columbia,396.0
Delaware,30.0
Florida,15844.0
Georgia,7471.0
Guam,295.0
Hawaii,2586.0
Iowa,176.0
Idaho,386.0
Illinois,1557.0
Indiana,393.0
Kansas,238.0
Kentucky,547.0
Louisiana,1080.0
Massachusetts,747.0
Maryland,1108.0
Maine,66.0
Michigan,1619.0
Minnesota,646.0
Missouri,656.0
Northern Marina Islands,
Mississippi,781.0
Montana,674.0
North Carolina,1760.0
North Dakota,360.0
Nebraska,105.0
New Hampshire,119.0
New Jersey,910.0
New Mexico,375.0
Nevada,3785.0
New York,4043.0
Ohio,935.0
Oklahoma,673.0
Oregon,4323.0
Pennsylvania,939.0
Puerto Rico,2413.0
Rhode Island,18.0
South Carolina,1561.0
South Dakota,40.0
Tennessee,2107.0
Texas,9419.0
Utah,189.0
Virginia,664.0
US Virgin Islands,363.0
Vermont,119.0
Washington,5133.0
Wisconsin,253.0
West Virginia,313.0
Wyoming,136.0
Total,151041.0
