state,count
Alaska,81.0
Alabama,166.0
Arkansas,319.0
Arizona,323.0
California,4975.0
Colorado,858.0
Connecticut,278.0
District of Columbia,1470.0
Delaware,75.0
Florida,1328.0
Georgia,622.0
Guam,0.0
Hawaii,160.0
Iowa,221.0
Idaho,112.0
Illinois,936.0
Indiana,514.0
Kansas,240.0
Kentucky,413.0
Louisiana,278.0
Massachusetts,2285.0
Maryland,940.0
Maine,202.0
Michigan,613.0
Minnesota,1054.0
Missouri,600.0
Northern Marina Islands,
Mississippi,67.0
Montana,26.0
North Carolina,682.0
North Dakota,68.0
Nebraska,266.0
New Hampshire,252.0
New Jersey,966.0
New Mexico,445.0
Nevada,113.0
New York,4564.0
Ohio,847.0
Oklahoma,320.0
Oregon,999.0
Pennsylvania,846.0
Puerto Rico,172.0
Rhode Island,118.0
South Carolina,513.0
South Dakota,67.0
Tennessee,695.0
Texas,1823.0
Utah,213.0
Virginia,769.0
US Virgin Islands,4.0
Vermont,111.0
Washington,999.0
Wisconsin,349.0
West Virginia,221.0
Wyoming,37.0
Total,35615.0
