state,count
Alaska,77.0
Alabama,169.0
Arkansas,37.0
Arizona,784.0
California,3863.0
Colorado,844.0
Connecticut,175.0
District of Columbia,519.0
Delaware,66.0
Florida,1461.0
Georgia,499.0
Guam,10.0
Hawaii,470.0
Iowa,354.0
Idaho,119.0
Illinois,1224.0
Indiana,377.0
Kansas,196.0
Kentucky,359.0
Louisiana,297.0
Massachusetts,661.0
Maryland,405.0
Maine,382.0
Michigan,738.0
Minnesota,687.0
Missouri,518.0
Northern Marina Islands,
Mississippi,91.0
Montana,76.0
North Carolina,650.0
North Dakota,21.0
Nebraska,234.0
New Hampshire,143.0
New Jersey,728.0
New Mexico,181.0
Nevada,109.0
New York,1686.0
Ohio,776.0
Oklahoma,134.0
Oregon,629.0
Pennsylvania,1432.0
Puerto Rico,91.0
Rhode Island,79.0
South Carolina,229.0
South Dakota,59.0
Tennessee,332.0
Texas,1392.0
Utah,202.0
Virginia,490.0
US Virgin Islands,4.0
Vermont,50.0
Washington,1467.0
Wisconsin,574.0
West Virginia,75.0
Wyoming,44.0
Total,27269.0
