state,count
Alaska,147.0
Alabama,258.0
Arkansas,191.0
Arizona,523.0
California,11467.0
Colorado,718.0
Connecticut,157.0
District of Columbia,223.0
Delaware,43.0
Florida,1598.0
Georgia,498.0
Guam,1.0
Hawaii,293.0
Iowa,128.0
Idaho,106.0
Illinois,681.0
Indiana,264.0
Kansas,97.0
Kentucky,235.0
Louisiana,190.0
Massachusetts,412.0
Maryland,261.0
Maine,150.0
Michigan,528.0
Minnesota,753.0
Missouri,447.0
Northern Marina Islands,0.0
Mississippi,38.0
Montana,92.0
North Carolina,366.0
North Dakota,63.0
Nebraska,153.0
New Hampshire,76.0
New Jersey,439.0
New Mexico,103.0
Nevada,1904.0
New York,2728.0
Ohio,631.0
Oklahoma,318.0
Oregon,947.0
Pennsylvania,696.0
Puerto Rico,132.0
Rhode Island,48.0
South Carolina,165.0
South Dakota,47.0
Tennessee,434.0
Texas,1189.0
Utah,151.0
Virginia,288.0
US Virgin Islands,5.0
Vermont,92.0
Washington,1831.0
Wisconsin,248.0
West Virginia,72.0
Wyoming,43.0
Total,33668.0
