state,count
Alaska,953.0
Alabama,2857.0
Arkansas,1312.0
Arizona,3366.0
California,32302.0
Colorado,4576.0
Connecticut,2511.0
District of Columbia,3586.0
Delaware,629.0
Florida,13231.0
Georgia,5612.0
Guam,37.0
Hawaii,944.0
Iowa,1426.0
Idaho,831.0
Illinois,5767.0
Indiana,2736.0
Kansas,1166.0
Kentucky,3261.0
Louisiana,2390.0
Massachusetts,5483.0
Maryland,3902.0
Maine,1033.0
Michigan,5371.0
Minnesota,2934.0
Missouri,3290.0
Northern Marina Islands,
Mississippi,661.0
Montana,562.0
North Carolina,5892.0
North Dakota,513.0
Nebraska,2018.0
New Hampshire,740.0
New Jersey,5271.0
New Mexico,1102.0
Nevada,6233.0
New York,22292.0
Ohio,6295.0
Oklahoma,2239.0
Oregon,3654.0
Pennsylvania,6125.0
Puerto Rico,1124.0
Rhode Island,632.0
South Carolina,1945.0
South Dakota,381.0
Tennessee,5060.0
Texas,11249.0
Utah,1393.0
Virginia,3966.0
US Virgin Islands,73.0
Vermont,672.0
Washington,6705.0
Wisconsin,2598.0
West Virginia,1048.0
Wyoming,269.0
Total,212218.0
