state,count
Alaska,210.0
Alabama,313.0
Arkansas,143.0
Arizona,1251.0
California,6143.0
Colorado,1353.0
Connecticut,617.0
District of Columbia,703.0
Delaware,117.0
Florida,2613.0
Georgia,1169.0
Guam,32.0
Hawaii,621.0
Iowa,523.0
Idaho,220.0
Illinois,1981.0
Indiana,872.0
Kansas,191.0
Kentucky,807.0
Louisiana,555.0
Massachusetts,2984.0
Maryland,929.0
Maine,443.0
Michigan,1723.0
Minnesota,1298.0
Missouri,852.0
Northern Marina Islands,
Mississippi,173.0
Montana,111.0
North Carolina,910.0
North Dakota,72.0
Nebraska,433.0
New Hampshire,253.0
New Jersey,2374.0
New Mexico,252.0
Nevada,424.0
New York,11377.0
Ohio,1520.0
Oklahoma,392.0
Oregon,1138.0
Pennsylvania,2466.0
Puerto Rico,58.0
Rhode Island,202.0
South Carolina,403.0
South Dakota,87.0
Tennessee,587.0
Texas,2936.0
Utah,537.0
Virginia,1117.0
US Virgin Islands,18.0
Vermont,178.0
Washington,3071.0
Wisconsin,883.0
West Virginia,138.0
Wyoming,70.0
Total,60843.0
