state,count
Alaska,1992.0
Alabama,6080.0
Arkansas,2852.0
Arizona,14721.0
California,123678.0
Colorado,15268.0
Connecticut,4605.0
District of Columbia,6228.0
Delaware,1130.0
Florida,55599.0
Georgia,20360.0
Guam,1088.0
Hawaii,5782.0
Iowa,3380.0
Idaho,1939.0
Illinois,14055.0
Indiana,6984.0
Kansas,1892.0
Kentucky,5999.0
Louisiana,12504.0
Massachusetts,15482.0
Maryland,11698.0
Maine,2444.0
Michigan,14005.0
Minnesota,7718.0
Missouri,6959.0
Northern Marina Islands,
Mississippi,2797.0
Montana,1196.0
North Carolina,12918.0
North Dakota,773.0
Nebraska,3718.0
New Hampshire,1645.0
New Jersey,13169.0
New Mexico,3475.0
Nevada,11089.0
New York,61067.0
Ohio,12700.0
Oklahoma,4838.0
Oregon,17309.0
Pennsylvania,15096.0
Puerto Rico,4070.0
Rhode Island,1607.0
South Carolina,4473.0
South Dakota,731.0
Tennessee,10532.0
Texas,36761.0
Utah,3795.0
Virginia,8852.0
US Virgin Islands,471.0
Vermont,1214.0
Washington,22782.0
Wisconsin,6525.0
West Virginia,1667.0
Wyoming,515.0
Total,630227.0
