state,count
Alaska,256.0
Alabama,526.0
Arkansas,362.0
Arizona,1478.0
California,14611.0
Colorado,1512.0
Connecticut,332.0
District of Columbia,531.0
Delaware,66.0
Florida,5331.0
Georgia,2297.0
Guam,31.0
Hawaii,507.0
Iowa,217.0
Idaho,260.0
Illinois,1147.0
Indiana,687.0
Kansas,373.0
Kentucky,440.0
Louisiana,899.0
Massachusetts,1181.0
Maryland,617.0
Maine,116.0
Michigan,1017.0
Minnesota,309.0
Missouri,899.0
Northern Marina Islands,
Mississippi,244.0
Montana,323.0
North Carolina,1413.0
North Dakota,160.0
Nebraska,249.0
New Hampshire,127.0
New Jersey,592.0
New Mexico,345.0
Nevada,1229.0
New York,4961.0
Ohio,1244.0
Oklahoma,404.0
Oregon,1356.0
Pennsylvania,1456.0
Puerto Rico,116.0
Rhode Island,96.0
South Carolina,543.0
South Dakota,124.0
Tennessee,1285.0
Texas,4364.0
Utah,330.0
Virginia,881.0
US Virgin Islands,33.0
Vermont,109.0
Washington,1475.0
Wisconsin,539.0
West Virginia,268.0
Wyoming,311.0
Total,60579.0
