state,count
Alaska,37.0
Alabama,205.0
Arkansas,82.0
Arizona,1127.0
California,11174.0
Colorado,507.0
Connecticut,61.0
District of Columbia,29.0
Delaware,9.0
Florida,4228.0
Georgia,1387.0
Guam,19.0
Hawaii,265.0
Iowa,23.0
Idaho,76.0
Illinois,227.0
Indiana,154.0
Kansas,60.0
Kentucky,78.0
Louisiana,1544.0
Massachusetts,181.0
Maryland,234.0
Maine,4.0
Michigan,177.0
Minnesota,84.0
Missouri,130.0
Northern Marina Islands,
Mississippi,161.0
Montana,78.0
North Carolina,264.0
North Dakota,2.0
Nebraska,35.0
New Hampshire,17.0
New Jersey,76.0
New Mexico,182.0
Nevada,607.0
New York,832.0
Ohio,205.0
Oklahoma,59.0
Oregon,605.0
Pennsylvania,158.0
Puerto Rico,73.0
Rhode Island,7.0
South Carolina,190.0
South Dakota,22.0
Tennessee,303.0
Texas,2756.0
Utah,56.0
Virginia,178.0
US Virgin Islands,32.0
Vermont,9.0
Washington,795.0
Wisconsin,33.0
West Virginia,94.0
Wyoming,22.0
Total,29958.0
