state,count
Alaska,94.0
Alabama,172.0
Arkansas,226.0
Arizona,468.0
California,4478.0
Colorado,949.0
Connecticut,282.0
District of Columbia,1357.0
Delaware,72.0
Florida,1402.0
Georgia,470.0
Guam,0.0
Hawaii,137.0
Iowa,137.0
Idaho,160.0
Illinois,620.0
Indiana,374.0
Kansas,254.0
Kentucky,235.0
Louisiana,167.0
Massachusetts,2074.0
Maryland,844.0
Maine,174.0
Michigan,579.0
Minnesota,718.0
Missouri,765.0
Northern Marina Islands,
Mississippi,28.0
Montana,26.0
North Carolina,638.0
North Dakota,41.0
Nebraska,196.0
New Hampshire,216.0
New Jersey,399.0
New Mexico,378.0
Nevada,62.0
New York,3299.0
Ohio,439.0
Oklahoma,405.0
Oregon,554.0
Pennsylvania,787.0
Puerto Rico,211.0
Rhode Island,141.0
South Carolina,448.0
South Dakota,37.0
Tennessee,694.0
Texas,1637.0
Utah,180.0
Virginia,568.0
US Virgin Islands,8.0
Vermont,81.0
Washington,981.0
Wisconsin,296.0
West Virginia,117.0
Wyoming,33.0
Total,30108.0
