state,count
Alaska,312.0
Alabama,836.0
Arkansas,361.0
Arizona,1113.0
California,9440.0
Colorado,1079.0
Connecticut,409.0
District of Columbia,771.0
Delaware,248.0
Florida,4673.0
Georgia,2064.0
Guam,7.0
Hawaii,609.0
Iowa,482.0
Idaho,324.0
Illinois,1901.0
Indiana,1032.0
Kansas,267.0
Kentucky,886.0
Louisiana,921.0
Massachusetts,1811.0
Maryland,1256.0
Maine,526.0
Michigan,1480.0
Minnesota,744.0
Missouri,918.0
Northern Marina Islands,
Mississippi,183.0
Montana,147.0
North Carolina,1202.0
North Dakota,65.0
Nebraska,694.0
New Hampshire,258.0
New Jersey,994.0
New Mexico,223.0
Nevada,913.0
New York,4388.0
Ohio,1580.0
Oklahoma,365.0
Oregon,1325.0
Pennsylvania,2255.0
Puerto Rico,537.0
Rhode Island,140.0
South Carolina,969.0
South Dakota,120.0
Tennessee,1357.0
Texas,2142.0
Utah,322.0
Virginia,504.0
US Virgin Islands,24.0
Vermont,135.0
Washington,1688.0
Wisconsin,749.0
West Virginia,169.0
Wyoming,93.0
Total,58011.0
