state,count
Alaska,1639.0
Alabama,3518.0
Arkansas,1503.0
Arizona,7926.0
California,42515.0
Colorado,8083.0
Connecticut,3531.0
District of Columbia,7352.0
Delaware,864.0
Florida,19851.0
Georgia,8214.0
Guam,126.0
Hawaii,3813.0
Iowa,2926.0
Idaho,1468.0
Illinois,11409.0
Indiana,5568.0
Kansas,2534.0
Kentucky,4258.0
Louisiana,3503.0
Massachusetts,20478.0
Maryland,6267.0
Maine,2633.0
Michigan,10075.0
Minnesota,7582.0
Missouri,6309.0
Northern Marina Islands,
Mississippi,1405.0
Montana,911.0
North Carolina,8874.0
North Dakota,794.0
Nebraska,2917.0
New Hampshire,1243.0
New Jersey,10736.0
New Mexico,2318.0
Nevada,4797.0
New York,76487.0
Ohio,10720.0
Oklahoma,3259.0
Oregon,6101.0
Pennsylvania,14301.0
Puerto Rico,1406.0
Rhode Island,1170.0
South Carolina,3249.0
South Dakota,830.0
Tennessee,6383.0
Texas,18228.0
Utah,2768.0
Virginia,6330.0
US Virgin Islands,85.0
Vermont,1396.0
Washington,12540.0
Wisconsin,5712.0
West Virginia,1583.0
Wyoming,563.0
Total,401051.0
