state,count
Alaska,70.0
Alabama,133.0
Arkansas,85.0
Arizona,268.0
California,1568.0
Colorado,370.0
Connecticut,34.0
District of Columbia,81.0
Delaware,36.0
Florida,720.0
Georgia,177.0
Guam,4.0
Hawaii,106.0
Iowa,77.0
Idaho,73.0
Illinois,202.0
Indiana,186.0
Kansas,106.0
Kentucky,156.0
Louisiana,70.0
Massachusetts,176.0
Maryland,185.0
Maine,53.0
Michigan,247.0
Minnesota,154.0
Missouri,192.0
Northern Marina Islands,0.0
Mississippi,11.0
Montana,67.0
North Carolina,330.0
North Dakota,18.0
Nebraska,90.0
New Hampshire,28.0
New Jersey,164.0
New Mexico,65.0
Nevada,166.0
New York,608.0
Ohio,319.0
Oklahoma,154.0
Oregon,274.0
Pennsylvania,273.0
Puerto Rico,5.0
Rhode Island,31.0
South Carolina,108.0
South Dakota,48.0
Tennessee,291.0
Texas,803.0
Utah,83.0
Virginia,265.0
US Virgin Islands,3.0
Vermont,22.0
Washington,548.0
Wisconsin,90.0
West Virginia,76.0
Wyoming,35.0
Total,10504.0
