state,count
Alaska,1639.0
Alabama,2943.0
Arkansas,1678.0
Arizona,6939.0
California,42039.0
Colorado,7134.0
Connecticut,3421.0
District of Columbia,6754.0
Delaware,916.0
Florida,18883.0
Georgia,7987.0
Guam,87.0
Hawaii,3777.0
Iowa,2878.0
Idaho,1497.0
Illinois,10463.0
Indiana,5280.0
Kansas,2283.0
Kentucky,3796.0
Louisiana,2890.0
Massachusetts,20542.0
Maryland,6594.0
Maine,2313.0
Michigan,9444.0
Minnesota,6705.0
Missouri,5411.0
Northern Marina Islands,
Mississippi,1141.0
Montana,837.0
North Carolina,8260.0
North Dakota,819.0
Nebraska,2621.0
New Hampshire,1313.0
New Jersey,9124.0
New Mexico,2175.0
Nevada,4528.0
New York,84228.0
Ohio,10083.0
Oklahoma,2999.0
Oregon,5831.0
Pennsylvania,13993.0
Puerto Rico,1421.0
Rhode Island,1075.0
South Carolina,3458.0
South Dakota,900.0
Tennessee,5879.0
Texas,16192.0
Utah,2799.0
Virginia,6190.0
US Virgin Islands,85.0
Vermont,1373.0
Washington,12298.0
Wisconsin,5615.0
West Virginia,1403.0
Wyoming,507.0
Total,391440.0
