state,count
Alaska,180.0
Alabama,474.0
Arkansas,456.0
Arizona,1220.0
California,11311.0
Colorado,950.0
Connecticut,282.0
District of Columbia,408.0
Delaware,79.0
Florida,3926.0
Georgia,1548.0
Guam,23.0
Hawaii,692.0
Iowa,207.0
Idaho,249.0
Illinois,1226.0
Indiana,790.0
Kansas,311.0
Kentucky,591.0
Louisiana,392.0
Massachusetts,1133.0
Maryland,714.0
Maine,151.0
Michigan,1067.0
Minnesota,297.0
Missouri,540.0
Northern Marina Islands,
Mississippi,206.0
Montana,277.0
North Carolina,1092.0
North Dakota,137.0
Nebraska,247.0
New Hampshire,138.0
New Jersey,696.0
New Mexico,278.0
Nevada,860.0
New York,2399.0
Ohio,1183.0
Oklahoma,351.0
Oregon,1464.0
Pennsylvania,1375.0
Puerto Rico,164.0
Rhode Island,107.0
South Carolina,681.0
South Dakota,177.0
Tennessee,945.0
Texas,2393.0
Utah,337.0
Virginia,604.0
US Virgin Islands,34.0
Vermont,119.0
Washington,1293.0
Wisconsin,534.0
West Virginia,305.0
Wyoming,112.0
Total,47725.0
