state,count
Alaska,1208.0
Alabama,2212.0
Arkansas,1177.0
Arizona,3662.0
California,26426.0
Colorado,3075.0
Connecticut,2275.0
District of Columbia,3184.0
Delaware,565.0
Florida,12330.0
Georgia,5250.0
Guam,35.0
Hawaii,1142.0
Iowa,1392.0
Idaho,775.0
Illinois,6104.0
Indiana,3167.0
Kansas,1238.0
Kentucky,2733.0
Louisiana,2401.0
Massachusetts,5883.0
Maryland,3717.0
Maine,1518.0
Michigan,5519.0
Minnesota,3023.0
Missouri,3365.0
Northern Marina Islands,
Mississippi,648.0
Montana,574.0
North Carolina,5383.0
North Dakota,443.0
Nebraska,1733.0
New Hampshire,626.0
New Jersey,4916.0
New Mexico,1411.0
Nevada,2899.0
New York,27214.0
Ohio,6472.0
Oklahoma,2320.0
Oregon,3602.0
Pennsylvania,6767.0
Puerto Rico,1057.0
Rhode Island,753.0
South Carolina,2339.0
South Dakota,394.0
Tennessee,4632.0
Texas,9681.0
Utah,1593.0
Virginia,3587.0
US Virgin Islands,81.0
Vermont,547.0
Washington,6032.0
Wisconsin,2703.0
West Virginia,1038.0
Wyoming,306.0
Total,203127.0
