state,count
Alaska,119.0
Alabama,251.0
Arkansas,117.0
Arizona,244.0
California,1599.0
Colorado,337.0
Connecticut,73.0
District of Columbia,276.0
Delaware,39.0
Florida,924.0
Georgia,271.0
Guam,2.0
Hawaii,60.0
Iowa,105.0
Idaho,30.0
Illinois,317.0
Indiana,252.0
Kansas,104.0
Kentucky,255.0
Louisiana,106.0
Massachusetts,311.0
Maryland,246.0
Maine,82.0
Michigan,372.0
Minnesota,137.0
Missouri,259.0
Northern Marina Islands,
Mississippi,64.0
Montana,50.0
North Carolina,458.0
North Dakota,63.0
Nebraska,89.0
New Hampshire,65.0
New Jersey,265.0
New Mexico,149.0
Nevada,190.0
New York,754.0
Ohio,547.0
Oklahoma,182.0
Oregon,353.0
Pennsylvania,503.0
Puerto Rico,7.0
Rhode Island,30.0
South Carolina,138.0
South Dakota,34.0
Tennessee,523.0
Texas,821.0
Utah,93.0
Virginia,315.0
US Virgin Islands,1.0
Vermont,34.0
Washington,570.0
Wisconsin,162.0
West Virginia,213.0
Wyoming,38.0
Total,13599.0
