state,count
Alaska,119.0
Alabama,502.0
Arkansas,145.0
Arizona,544.0
California,6964.0
Colorado,510.0
Connecticut,595.0
District of Columbia,1723.0
Delaware,71.0
Florida,3700.0
Georgia,1495.0
Guam,1.0
Hawaii,96.0
Iowa,182.0
Idaho,37.0
Illinois,1435.0
Indiana,478.0
Kansas,149.0
Kentucky,404.0
Louisiana,226.0
Massachusetts,1502.0
Maryland,1231.0
Maine,221.0
Michigan,1309.0
Minnesota,1149.0
Missouri,977.0
Northern Marina Islands,
Mississippi,130.0
Montana,96.0
North Carolina,1077.0
North Dakota,61.0
Nebraska,416.0
New Hampshire,280.0
New Jersey,617.0
New Mexico,341.0
Nevada,253.0
New York,1905.0
Ohio,1676.0
Oklahoma,395.0
Oregon,683.0
Pennsylvania,868.0
Puerto Rico,684.0
Rhode Island,60.0
South Carolina,392.0
South Dakota,45.0
Tennessee,1496.0
Texas,2577.0
Utah,125.0
Virginia,983.0
US Virgin Islands,20.0
Vermont,85.0
Washington,1281.0
Wisconsin,608.0
West Virginia,358.0
Wyoming,52.0
Total,43329.0
