state,count
Alaska,496.0
Alabama,973.0
Arkansas,519.0
Arizona,4195.0
California,18014.0
Colorado,3917.0
Connecticut,1215.0
District of Columbia,1603.0
Delaware,324.0
Florida,7757.0
Georgia,2598.0
Guam,50.0
Hawaii,1612.0
Iowa,1187.0
Idaho,512.0
Illinois,6189.0
Indiana,2472.0
Kansas,826.0
Kentucky,3006.0
Louisiana,1762.0
Massachusetts,6534.0
Maryland,2885.0
Maine,1488.0
Michigan,4585.0
Minnesota,3697.0
Missouri,2576.0
Northern Marina Islands,
Mississippi,258.0
Montana,457.0
North Carolina,2486.0
North Dakota,198.0
Nebraska,1270.0
New Hampshire,622.0
New Jersey,7802.0
New Mexico,685.0
Nevada,1179.0
New York,34374.0
Ohio,3788.0
Oklahoma,888.0
Oregon,4209.0
Pennsylvania,7809.0
Puerto Rico,218.0
Rhode Island,724.0
South Carolina,1056.0
South Dakota,303.0
Tennessee,1723.0
Texas,9763.0
Utah,1066.0
Virginia,3775.0
US Virgin Islands,22.0
Vermont,340.0
Washington,8744.0
Wisconsin,3014.0
West Virginia,423.0
Wyoming,140.0
Total,178328.0
