state,count
Alaska,36.0
Alabama,81.0
Arkansas,84.0
Arizona,150.0
California,8057.0
Colorado,257.0
Connecticut,22.0
District of Columbia,33.0
Delaware,5.0
Florida,753.0
Georgia,246.0
Guam,3.0
Hawaii,207.0
Iowa,10.0
Idaho,39.0
Illinois,68.0
Indiana,70.0
Kansas,25.0
Kentucky,48.0
Louisiana,126.0
Massachusetts,48.0
Maryland,84.0
Maine,14.0
Michigan,97.0
Minnesota,103.0
Missouri,116.0
Northern Marina Islands,
Mississippi,40.0
Montana,39.0
North Carolina,102.0
North Dakota,13.0
Nebraska,0.0
New Hampshire,7.0
New Jersey,63.0
New Mexico,24.0
Nevada,1099.0
New York,225.0
Ohio,63.0
Oklahoma,140.0
Oregon,579.0
Pennsylvania,114.0
Puerto Rico,109.0
Rhode Island,1.0
South Carolina,109.0
South Dakota,8.0
Tennessee,163.0
Texas,481.0
Utah,17.0
Virginia,44.0
US Virgin Islands,8.0
Vermont,9.0
Washington,578.0
Wisconsin,59.0
West Virginia,11.0
Wyoming,5.0
Total,14892.0
