state,count
Alaska,20.0
Alabama,112.0
Arkansas,121.0
Arizona,233.0
California,10253.0
Colorado,335.0
Connecticut,64.0
District of Columbia,34.0
Delaware,2.0
Florida,944.0
Georgia,198.0
Guam,1.0
Hawaii,263.0
Iowa,4.0
Idaho,24.0
Illinois,138.0
Indiana,42.0
Kansas,24.0
Kentucky,59.0
Louisiana,50.0
Massachusetts,62.0
Maryland,93.0
Maine,35.0
Michigan,69.0
Minnesota,150.0
Missouri,93.0
Northern Marina Islands,0.0
Mississippi,19.0
Montana,40.0
North Carolina,114.0
North Dakota,14.0
Nebraska,13.0
New Hampshire,14.0
New Jersey,60.0
New Mexico,43.0
Nevada,1931.0
New York,294.0
Ohio,111.0
Oklahoma,110.0
Oregon,955.0
Pennsylvania,148.0
Puerto Rico,89.0
Rhode Island,8.0
South Carolina,65.0
South Dakota,13.0
Tennessee,181.0
Texas,546.0
Utah,34.0
Virginia,56.0
US Virgin Islands,2.0
Vermont,11.0
Washington,1402.0
Wisconsin,36.0
West Virginia,10.0
Wyoming,19.0
Total,19761.0
