state,count
Alaska,231.0
Alabama,530.0
Arkansas,101.0
Arizona,2334.0
California,11720.0
Colorado,2826.0
Connecticut,496.0
District of Columbia,1618.0
Delaware,208.0
Florida,4438.0
Georgia,1817.0
Guam,44.0
Hawaii,1973.0
Iowa,1137.0
Idaho,374.0
Illinois,3899.0
Indiana,1163.0
Kansas,602.0
Kentucky,980.0
Louisiana,959.0
Massachusetts,1696.0
Maryland,1191.0
Maine,1134.0
Michigan,2262.0
Minnesota,2155.0
Missouri,1590.0
Northern Marina Islands,
Mississippi,257.0
Montana,224.0
North Carolina,2065.0
North Dakota,61.0
Nebraska,748.0
New Hampshire,384.0
New Jersey,2211.0
New Mexico,583.0
Nevada,318.0
New York,5045.0
Ohio,2375.0
Oklahoma,405.0
Oregon,2013.0
Pennsylvania,4224.0
Puerto Rico,306.0
Rhode Island,228.0
South Carolina,695.0
South Dakota,183.0
Tennessee,975.0
Texas,4168.0
Utah,665.0
Virginia,1554.0
US Virgin Islands,16.0
Vermont,143.0
Washington,4738.0
Wisconsin,1757.0
West Virginia,224.0
Wyoming,148.0
Total,84191.0
