state,count
Alaska,94.0
Alabama,170.0
Arkansas,226.0
Arizona,449.0
California,4412.0
Colorado,903.0
Connecticut,282.0
District of Columbia,1357.0
Delaware,72.0
Florida,1331.0
Georgia,470.0
Guam,0.0
Hawaii,120.0
Iowa,137.0
Idaho,160.0
Illinois,591.0
Indiana,365.0
Kansas,254.0
Kentucky,235.0
Louisiana,161.0
Massachusetts,2038.0
Maryland,797.0
Maine,169.0
Michigan,559.0
Minnesota,718.0
Missouri,727.0
Northern Marina Islands,
Mississippi,28.0
Montana,26.0
North Carolina,638.0
North Dakota,41.0
Nebraska,196.0
New Hampshire,214.0
New Jersey,399.0
New Mexico,378.0
Nevada,53.0
New York,3285.0
Ohio,401.0
Oklahoma,390.0
Oregon,546.0
Pennsylvania,646.0
Puerto Rico,157.0
Rhode Island,141.0
South Carolina,436.0
South Dakota,37.0
Tennessee,687.0
Texas,1569.0
Utah,180.0
Virginia,543.0
US Virgin Islands,8.0
Vermont,81.0
Washington,957.0
Wisconsin,269.0
West Virginia,117.0
Wyoming,33.0
Total,29253.0
