state,count
Alaska,658.0
Alabama,2463.0
Arkansas,1060.0
Arizona,3671.0
California,27115.0
Colorado,4136.0
Connecticut,1503.0
District of Columbia,2512.0
Delaware,439.0
Florida,11478.0
Georgia,4443.0
Guam,126.0
Hawaii,2516.0
Iowa,1841.0
Idaho,768.0
Illinois,7172.0
Indiana,2526.0
Kansas,649.0
Kentucky,2847.0
Louisiana,2479.0
Massachusetts,4109.0
Maryland,2947.0
Maine,1497.0
Michigan,5001.0
Minnesota,3360.0
Missouri,2930.0
Northern Marina Islands,
Mississippi,603.0
Montana,494.0
North Carolina,4194.0
North Dakota,307.0
Nebraska,1590.0
New Hampshire,600.0
New Jersey,4205.0
New Mexico,1123.0
Nevada,6467.0
New York,10856.0
Ohio,4452.0
Oklahoma,920.0
Oregon,4746.0
Pennsylvania,6381.0
Puerto Rico,846.0
Rhode Island,428.0
South Carolina,1459.0
South Dakota,296.0
Tennessee,2605.0
Texas,8497.0
Utah,1225.0
Virginia,2875.0
US Virgin Islands,59.0
Vermont,461.0
Washington,10391.0
Wisconsin,2560.0
West Virginia,606.0
Wyoming,251.0
Total,179743.0
