state,count
Alaska,13.0
Alabama,44.0
Arkansas,115.0
Arizona,241.0
California,8700.0
Colorado,304.0
Connecticut,67.0
District of Columbia,33.0
Delaware,8.0
Florida,750.0
Georgia,194.0
Guam,2.0
Hawaii,129.0
Iowa,21.0
Idaho,55.0
Illinois,75.0
Indiana,44.0
Kansas,20.0
Kentucky,52.0
Louisiana,42.0
Massachusetts,91.0
Maryland,89.0
Maine,9.0
Michigan,62.0
Minnesota,130.0
Missouri,92.0
Northern Marina Islands,0.0
Mississippi,51.0
Montana,24.0
North Carolina,144.0
North Dakota,7.0
Nebraska,13.0
New Hampshire,21.0
New Jersey,76.0
New Mexico,42.0
Nevada,980.0
New York,253.0
Ohio,93.0
Oklahoma,83.0
Oregon,598.0
Pennsylvania,125.0
Puerto Rico,88.0
Rhode Island,1.0
South Carolina,66.0
South Dakota,19.0
Tennessee,200.0
Texas,607.0
Utah,33.0
Virginia,49.0
US Virgin Islands,2.0
Vermont,8.0
Washington,1255.0
Wisconsin,30.0
West Virginia,9.0
Wyoming,12.0
Total,16271.0
