state,count
Alaska,141.0
Alabama,439.0
Arkansas,304.0
Arizona,1022.0
California,27150.0
Colorado,995.0
Connecticut,305.0
District of Columbia,320.0
Delaware,5.0
Florida,5157.0
Georgia,1515.0
Guam,153.0
Hawaii,1354.0
Iowa,54.0
Idaho,133.0
Illinois,918.0
Indiana,174.0
Kansas,134.0
Kentucky,44.0
Louisiana,486.0
Massachusetts,241.0
Maryland,831.0
Maine,14.0
Michigan,314.0
Minnesota,342.0
Missouri,373.0
Northern Marina Islands,
Mississippi,176.0
Montana,140.0
North Carolina,682.0
North Dakota,70.0
Nebraska,56.0
New Hampshire,57.0
New Jersey,438.0
New Mexico,271.0
Nevada,477.0
New York,2383.0
Ohio,388.0
Oklahoma,239.0
Oregon,3003.0
Pennsylvania,550.0
Puerto Rico,1561.0
Rhode Island,12.0
South Carolina,495.0
South Dakota,28.0
Tennessee,948.0
Texas,2389.0
Utah,18.0
Virginia,369.0
US Virgin Islands,18.0
Vermont,55.0
Washington,1455.0
Wisconsin,87.0
West Virginia,160.0
Wyoming,65.0
Total,59508.0
