state,count
Alaska,1342.0
Alabama,2868.0
Arkansas,1833.0
Arizona,6548.0
California,93156.0
Colorado,5729.0
Connecticut,2719.0
District of Columbia,3821.0
Delaware,602.0
Florida,26325.0
Georgia,9702.0
Guam,306.0
Hawaii,4307.0
Iowa,1501.0
Idaho,1172.0
Illinois,8152.0
Indiana,3914.0
Kansas,1466.0
Kentucky,3151.0
Louisiana,3217.0
Massachusetts,6378.0
Maryland,5383.0
Maine,1219.0
Michigan,6546.0
Minnesota,3622.0
Missouri,3434.0
Northern Marina Islands,
Mississippi,1475.0
Montana,1127.0
North Carolina,7156.0
North Dakota,864.0
Nebraska,1720.0
New Hampshire,778.0
New Jersey,6189.0
New Mexico,1666.0
Nevada,7858.0
New York,36135.0
Ohio,7565.0
Oklahoma,2781.0
Oregon,9461.0
Pennsylvania,8605.0
Puerto Rico,3929.0
Rhode Island,706.0
South Carolina,3934.0
South Dakota,630.0
Tennessee,6516.0
Texas,16265.0
Utah,1809.0
Virginia,4190.0
US Virgin Islands,308.0
Vermont,910.0
Washington,12526.0
Wisconsin,2992.0
West Virginia,1414.0
Wyoming,500.0
Total,358422.0
