state,count
Alaska,206.0
Alabama,729.0
Arkansas,519.0
Arizona,959.0
California,31078.0
Colorado,1621.0
Connecticut,1215.0
District of Columbia,2029.0
Delaware,91.0
Florida,7989.0
Georgia,3004.0
Guam,67.0
Hawaii,1301.0
Iowa,244.0
Idaho,244.0
Illinois,1488.0
Indiana,596.0
Kansas,320.0
Kentucky,727.0
Louisiana,776.0
Massachusetts,3311.0
Maryland,1740.0
Maine,244.0
Michigan,1293.0
Minnesota,1235.0
Missouri,997.0
Northern Marina Islands,
Mississippi,282.0
Montana,270.0
North Carolina,1431.0
North Dakota,115.0
Nebraska,426.0
New Hampshire,338.0
New Jersey,1399.0
New Mexico,709.0
Nevada,705.0
New York,7212.0
Ohio,1481.0
Oklahoma,671.0
Oregon,2695.0
Pennsylvania,1607.0
Puerto Rico,2063.0
Rhode Island,204.0
South Carolina,273.0
South Dakota,118.0
Tennessee,2195.0
Texas,5416.0
Utah,422.0
Virginia,1021.0
US Virgin Islands,88.0
Vermont,283.0
Washington,2535.0
Wisconsin,524.0
West Virginia,482.0
Wyoming,144.0
Total,99132.0
