state,count
Alaska,160.0
Alabama,450.0
Arkansas,220.0
Arizona,635.0
California,4457.0
Colorado,528.0
Connecticut,221.0
District of Columbia,375.0
Delaware,89.0
Florida,2424.0
Georgia,647.0
Guam,6.0
Hawaii,247.0
Iowa,177.0
Idaho,135.0
Illinois,913.0
Indiana,687.0
Kansas,356.0
Kentucky,558.0
Louisiana,332.0
Massachusetts,1234.0
Maryland,555.0
Maine,138.0
Michigan,994.0
Minnesota,263.0
Missouri,563.0
Northern Marina Islands,
Mississippi,221.0
Montana,94.0
North Carolina,982.0
North Dakota,117.0
Nebraska,224.0
New Hampshire,162.0
New Jersey,554.0
New Mexico,258.0
Nevada,546.0
New York,2085.0
Ohio,1102.0
Oklahoma,273.0
Oregon,702.0
Pennsylvania,1336.0
Puerto Rico,45.0
Rhode Island,108.0
South Carolina,399.0
South Dakota,128.0
Tennessee,920.0
Texas,1576.0
Utah,293.0
Virginia,535.0
US Virgin Islands,1.0
Vermont,111.0
Washington,1089.0
Wisconsin,496.0
West Virginia,303.0
Wyoming,95.0
Total,32119.0
