state,count
Alaska,84.0
Alabama,161.0
Arkansas,163.0
Arizona,404.0
California,3844.0
Colorado,837.0
Connecticut,254.0
District of Columbia,1261.0
Delaware,63.0
Florida,1148.0
Georgia,415.0
Guam,0.0
Hawaii,103.0
Iowa,112.0
Idaho,99.0
Illinois,533.0
Indiana,310.0
Kansas,129.0
Kentucky,218.0
Louisiana,161.0
Massachusetts,987.0
Maryland,735.0
Maine,151.0
Michigan,505.0
Minnesota,570.0
Missouri,527.0
Northern Marina Islands,
Mississippi,28.0
Montana,21.0
North Carolina,527.0
North Dakota,41.0
Nebraska,163.0
New Hampshire,162.0
New Jersey,291.0
New Mexico,342.0
Nevada,36.0
New York,2049.0
Ohio,365.0
Oklahoma,314.0
Oregon,498.0
Pennsylvania,532.0
Puerto Rico,149.0
Rhode Island,133.0
South Carolina,383.0
South Dakota,30.0
Tennessee,606.0
Texas,1432.0
Utah,158.0
Virginia,500.0
US Virgin Islands,8.0
Vermont,74.0
Washington,801.0
Wisconsin,182.0
West Virginia,113.0
Wyoming,29.0
Total,23741.0
