state,count
Alaska,491.0
Alabama,706.0
Arkansas,336.0
Arizona,2358.0
California,17614.0
Colorado,2362.0
Connecticut,1176.0
District of Columbia,3890.0
Delaware,373.0
Florida,6180.0
Georgia,2549.0
Guam,70.0
Hawaii,2162.0
Iowa,1256.0
Idaho,541.0
Illinois,3782.0
Indiana,1787.0
Kansas,859.0
Kentucky,912.0
Louisiana,683.0
Massachusetts,11286.0
Maryland,2002.0
Maine,856.0
Michigan,3313.0
Minnesota,3668.0
Missouri,2115.0
Northern Marina Islands,13.0
Mississippi,301.0
Montana,352.0
North Carolina,2382.0
North Dakota,108.0
Nebraska,803.0
New Hampshire,644.0
New Jersey,3084.0
New Mexico,539.0
Nevada,534.0
New York,52058.0
Ohio,3292.0
Oklahoma,1092.0
Oregon,1693.0
Pennsylvania,5811.0
Puerto Rico,213.0
Rhode Island,378.0
South Carolina,748.0
South Dakota,320.0
Tennessee,1661.0
Texas,6341.0
Utah,970.0
Virginia,2010.0
US Virgin Islands,12.0
Vermont,491.0
Washington,5788.0
Wisconsin,2370.0
West Virginia,261.0
Wyoming,127.0
Total,167723.0
