state,count
Alaska,250.0
Alabama,1655.0
Arkansas,884.0
Arizona,5668.0
California,65117.0
Colorado,2825.0
Connecticut,485.0
District of Columbia,321.0
Delaware,47.0
Florida,20605.0
Georgia,8600.0
Guam,339.0
Hawaii,1932.0
Iowa,131.0
Idaho,296.0
Illinois,1833.0
Indiana,1464.0
Kansas,152.0
Kentucky,537.0
Louisiana,7711.0
Massachusetts,883.0
Maryland,2018.0
Maine,32.0
Michigan,1838.0
Minnesota,725.0
Missouri,890.0
Northern Marina Islands,
Mississippi,1188.0
Montana,271.0
North Carolina,3583.0
North Dakota,8.0
Nebraska,325.0
New Hampshire,221.0
New Jersey,957.0
New Mexico,1241.0
Nevada,3251.0
New York,3552.0
Ohio,1344.0
Oklahoma,1042.0
Oregon,6451.0
Pennsylvania,1193.0
Puerto Rico,2597.0
Rhode Island,51.0
South Carolina,1249.0
South Dakota,64.0
Tennessee,2528.0
Texas,9621.0
Utah,255.0
Virginia,1203.0
US Virgin Islands,395.0
Vermont,122.0
Washington,5447.0
Wisconsin,428.0
West Virginia,253.0
Wyoming,58.0
Total,176136.0
