state,count
Alaska,79.0
Alabama,115.0
Arkansas,57.0
Arizona,218.0
California,974.0
Colorado,193.0
Connecticut,70.0
District of Columbia,103.0
Delaware,26.0
Florida,654.0
Georgia,161.0
Guam,1.0
Hawaii,39.0
Iowa,104.0
Idaho,70.0
Illinois,331.0
Indiana,238.0
Kansas,45.0
Kentucky,126.0
Louisiana,129.0
Massachusetts,283.0
Maryland,264.0
Maine,91.0
Michigan,490.0
Minnesota,331.0
Missouri,210.0
Northern Marina Islands,
Mississippi,30.0
Montana,30.0
North Carolina,387.0
North Dakota,60.0
Nebraska,83.0
New Hampshire,45.0
New Jersey,395.0
New Mexico,105.0
Nevada,166.0
New York,1753.0
Ohio,459.0
Oklahoma,254.0
Oregon,245.0
Pennsylvania,457.0
Puerto Rico,31.0
Rhode Island,34.0
South Carolina,68.0
South Dakota,68.0
Tennessee,341.0
Texas,566.0
Utah,78.0
Virginia,241.0
US Virgin Islands,2.0
Vermont,62.0
Washington,337.0
Wisconsin,167.0
West Virginia,79.0
Wyoming,18.0
Total,11963.0
