state,count
Alaska,1067.0
Alabama,4086.0
Arkansas,2625.0
Arizona,8428.0
California,109050.0
Colorado,6260.0
Connecticut,2773.0
District of Columbia,4208.0
Delaware,652.0
Florida,32959.0
Georgia,13728.0
Guam,254.0
Hawaii,3326.0
Iowa,1609.0
Idaho,817.0
Illinois,8356.0
Indiana,4937.0
Kansas,1080.0
Kentucky,4344.0
Louisiana,2894.0
Massachusetts,7127.0
Maryland,4806.0
Maine,1241.0
Michigan,17364.0
Minnesota,3388.0
Missouri,4195.0
Northern Marina Islands,
Mississippi,1697.0
Montana,968.0
North Carolina,8749.0
North Dakota,375.0
Nebraska,2244.0
New Hampshire,1172.0
New Jersey,6848.0
New Mexico,1861.0
Nevada,6512.0
New York,25771.0
Ohio,7865.0
Oklahoma,2674.0
Oregon,11548.0
Pennsylvania,7734.0
Puerto Rico,2668.0
Rhode Island,714.0
South Carolina,3809.0
South Dakota,268.0
Tennessee,7242.0
Texas,27950.0
Utah,2018.0
Virginia,4838.0
US Virgin Islands,566.0
Vermont,627.0
Washington,12156.0
Wisconsin,2285.0
West Virginia,1435.0
Wyoming,357.0
Total,404525.0
