state,count
Alaska,165.0
Alabama,262.0
Arkansas,121.0
Arizona,689.0
California,7083.0
Colorado,993.0
Connecticut,392.0
District of Columbia,1166.0
Delaware,129.0
Florida,2846.0
Georgia,1019.0
Guam,117.0
Hawaii,666.0
Iowa,382.0
Idaho,211.0
Illinois,1228.0
Indiana,576.0
Kansas,263.0
Kentucky,334.0
Louisiana,231.0
Massachusetts,3430.0
Maryland,681.0
Maine,307.0
Michigan,1060.0
Minnesota,1140.0
Missouri,749.0
Northern Marina Islands,131.0
Mississippi,111.0
Montana,169.0
North Carolina,911.0
North Dakota,77.0
Nebraska,266.0
New Hampshire,238.0
New Jersey,1018.0
New Mexico,191.0
Nevada,186.0
New York,16297.0
Ohio,1025.0
Oklahoma,480.0
Oregon,1083.0
Pennsylvania,1946.0
Puerto Rico,118.0
Rhode Island,106.0
South Carolina,325.0
South Dakota,124.0
Tennessee,655.0
Texas,2168.0
Utah,281.0
Virginia,631.0
US Virgin Islands,3.0
Vermont,179.0
Washington,1993.0
Wisconsin,743.0
West Virginia,95.0
Wyoming,96.0
Total,57886.0
