state,count
Alaska,184.0
Alabama,858.0
Arkansas,602.0
Arizona,1188.0
California,33112.0
Colorado,1780.0
Connecticut,1046.0
District of Columbia,2027.0
Delaware,71.0
Florida,9647.0
Georgia,3082.0
Guam,290.0
Hawaii,1180.0
Iowa,327.0
Idaho,271.0
Illinois,1574.0
Indiana,580.0
Kansas,356.0
Kentucky,541.0
Louisiana,1115.0
Massachusetts,2115.0
Maryland,1480.0
Maine,176.0
Michigan,1106.0
Minnesota,1350.0
Missouri,1037.0
Northern Marina Islands,
Mississippi,475.0
Montana,227.0
North Carolina,1842.0
North Dakota,179.0
Nebraska,414.0
New Hampshire,255.0
New Jersey,1237.0
New Mexico,525.0
Nevada,724.0
New York,6317.0
Ohio,1753.0
Oklahoma,719.0
Oregon,3043.0
Pennsylvania,1681.0
Puerto Rico,2130.0
Rhode Island,251.0
South Carolina,483.0
South Dakota,217.0
Tennessee,2219.0
Texas,5535.0
Utah,454.0
Virginia,1356.0
US Virgin Islands,87.0
Vermont,217.0
Washington,2196.0
Wisconsin,521.0
West Virginia,432.0
Wyoming,244.0
Total,102828.0
