state,count
Alaska,439.0
Alabama,1052.0
Arkansas,893.0
Arizona,3097.0
California,40254.0
Colorado,1082.0
Connecticut,875.0
District of Columbia,2184.0
Delaware,248.0
Florida,8578.0
Georgia,2671.0
Guam,50.0
Hawaii,778.0
Iowa,277.0
Idaho,46.0
Illinois,2557.0
Indiana,696.0
Kansas,177.0
Kentucky,642.0
Louisiana,613.0
Massachusetts,2352.0
Maryland,1489.0
Maine,132.0
Michigan,2771.0
Minnesota,1537.0
Missouri,1226.0
Northern Marina Islands,
Mississippi,877.0
Montana,138.0
North Carolina,1827.0
North Dakota,51.0
Nebraska,707.0
New Hampshire,437.0
New Jersey,1269.0
New Mexico,711.0
Nevada,954.0
New York,5089.0
Ohio,2252.0
Oklahoma,561.0
Oregon,3346.0
Pennsylvania,1622.0
Puerto Rico,2917.0
Rhode Island,245.0
South Carolina,743.0
South Dakota,104.0
Tennessee,3364.0
Texas,8844.0
Utah,702.0
Virginia,1678.0
US Virgin Islands,513.0
Vermont,234.0
Washington,3073.0
Wisconsin,687.0
West Virginia,387.0
Wyoming,67.0
Total,120115.0
