state,count
Alaska,1137.0
Alabama,1555.0
Arkansas,1037.0
Arizona,3893.0
California,21928.0
Colorado,4025.0
Connecticut,2390.0
District of Columbia,4010.0
Delaware,516.0
Florida,8755.0
Georgia,4824.0
Guam,60.0
Hawaii,1226.0
Iowa,1203.0
Idaho,745.0
Illinois,5160.0
Indiana,3087.0
Kansas,1329.0
Kentucky,2439.0
Louisiana,1389.0
Massachusetts,13962.0
Maryland,3713.0
Maine,1090.0
Michigan,4927.0
Minnesota,4158.0
Missouri,3381.0
Northern Marina Islands,
Mississippi,501.0
Montana,706.0
North Carolina,5281.0
North Dakota,540.0
Nebraska,1532.0
New Hampshire,685.0
New Jersey,7224.0
New Mexico,1495.0
Nevada,2496.0
New York,61742.0
Ohio,6336.0
Oklahoma,2301.0
Oregon,2800.0
Pennsylvania,6943.0
Puerto Rico,339.0
Rhode Island,850.0
South Carolina,1677.0
South Dakota,433.0
Tennessee,3421.0
Texas,9935.0
Utah,1773.0
Virginia,4285.0
US Virgin Islands,68.0
Vermont,959.0
Washington,5969.0
Wisconsin,3036.0
West Virginia,1100.0
Wyoming,292.0
Total,236658.0
