state,count
Alaska,99.0
Alabama,192.0
Arkansas,312.0
Arizona,971.0
California,31111.0
Colorado,1212.0
Connecticut,147.0
District of Columbia,538.0
Delaware,25.0
Florida,3824.0
Georgia,558.0
Guam,20.0
Hawaii,1424.0
Iowa,56.0
Idaho,134.0
Illinois,711.0
Indiana,54.0
Kansas,86.0
Kentucky,131.0
Louisiana,435.0
Massachusetts,353.0
Maryland,690.0
Maine,0.0
Michigan,227.0
Minnesota,341.0
Missouri,358.0
Northern Marina Islands,0.0
Mississippi,48.0
Montana,109.0
North Carolina,635.0
North Dakota,12.0
Nebraska,76.0
New Hampshire,62.0
New Jersey,413.0
New Mexico,327.0
Nevada,381.0
New York,1977.0
Ohio,329.0
Oklahoma,283.0
Oregon,2352.0
Pennsylvania,604.0
Puerto Rico,923.0
Rhode Island,25.0
South Carolina,566.0
South Dakota,20.0
Tennessee,813.0
Texas,2178.0
Utah,44.0
Virginia,363.0
US Virgin Islands,307.0
Vermont,29.0
Washington,3067.0
Wisconsin,67.0
West Virginia,57.0
Wyoming,0.0
Total,60076.0
