state,count
Alaska,559.0
Alabama,1091.0
Arkansas,411.0
Arizona,4429.0
California,19396.0
Colorado,4413.0
Connecticut,1262.0
District of Columbia,3187.0
Delaware,397.0
Florida,7031.0
Georgia,3504.0
Guam,122.0
Hawaii,2651.0
Iowa,1478.0
Idaho,695.0
Illinois,5341.0
Indiana,2709.0
Kansas,1085.0
Kentucky,1764.0
Louisiana,1369.0
Massachusetts,11202.0
Maryland,2497.0
Maine,1106.0
Michigan,4783.0
Minnesota,3961.0
Missouri,4362.0
Northern Marina Islands,
Mississippi,416.0
Montana,500.0
North Carolina,3348.0
North Dakota,190.0
Nebraska,1096.0
New Hampshire,646.0
New Jersey,6042.0
New Mexico,926.0
Nevada,971.0
New York,39385.0
Ohio,5814.0
Oklahoma,970.0
Oregon,3053.0
Pennsylvania,7344.0
Puerto Rico,402.0
Rhode Island,489.0
South Carolina,987.0
South Dakota,330.0
Tennessee,1611.0
Texas,8471.0
Utah,1411.0
Virginia,3196.0
US Virgin Islands,46.0
Vermont,454.0
Washington,8583.0
Wisconsin,2827.0
West Virginia,500.0
Wyoming,183.0
Total,190996.0
