state,count
Alaska,44.0
Alabama,42.0
Arkansas,28.0
Arizona,93.0
California,1564.0
Colorado,132.0
Connecticut,14.0
District of Columbia,105.0
Delaware,17.0
Florida,386.0
Georgia,124.0
Guam,0.0
Hawaii,18.0
Iowa,46.0
Idaho,20.0
Illinois,285.0
Indiana,48.0
Kansas,31.0
Kentucky,49.0
Louisiana,50.0
Massachusetts,88.0
Maryland,49.0
Maine,45.0
Michigan,168.0
Minnesota,420.0
Missouri,217.0
Northern Marina Islands,0.0
Mississippi,4.0
Montana,10.0
North Carolina,39.0
North Dakota,36.0
Nebraska,61.0
New Hampshire,27.0
New Jersey,123.0
New Mexico,26.0
Nevada,141.0
New York,541.0
Ohio,141.0
Oklahoma,76.0
Oregon,169.0
Pennsylvania,206.0
Puerto Rico,26.0
Rhode Island,5.0
South Carolina,36.0
South Dakota,8.0
Tennessee,100.0
Texas,203.0
Utah,32.0
Virginia,54.0
US Virgin Islands,1.0
Vermont,30.0
Washington,308.0
Wisconsin,68.0
West Virginia,2.0
Wyoming,24.0
Total,6580.0
