state,count
Alaska,137.0
Alabama,283.0
Arkansas,85.0
Arizona,316.0
California,5131.0
Colorado,747.0
Connecticut,847.0
District of Columbia,1694.0
Delaware,82.0
Florida,1903.0
Georgia,945.0
Guam,0.0
Hawaii,199.0
Iowa,154.0
Idaho,105.0
Illinois,1010.0
Indiana,485.0
Kansas,212.0
Kentucky,499.0
Louisiana,262.0
Massachusetts,3006.0
Maryland,1135.0
Maine,218.0
Michigan,825.0
Minnesota,889.0
Missouri,714.0
Northern Marina Islands,
Mississippi,79.0
Montana,77.0
North Carolina,720.0
North Dakota,101.0
Nebraska,397.0
New Hampshire,286.0
New Jersey,1007.0
New Mexico,490.0
Nevada,104.0
New York,4783.0
Ohio,1009.0
Oklahoma,416.0
Oregon,577.0
Pennsylvania,1134.0
Puerto Rico,194.0
Rhode Island,198.0
South Carolina,100.0
South Dakota,92.0
Tennessee,1364.0
Texas,2231.0
Utah,380.0
Virginia,730.0
US Virgin Islands,1.0
Vermont,228.0
Washington,1129.0
Wisconsin,447.0
West Virginia,304.0
Wyoming,104.0
Total,40565.0
