state,count
Alaska,83.0
Alabama,104.0
Arkansas,44.0
Arizona,206.0
California,945.0
Colorado,272.0
Connecticut,81.0
District of Columbia,84.0
Delaware,24.0
Florida,405.0
Georgia,180.0
Guam,0.0
Hawaii,36.0
Iowa,78.0
Idaho,62.0
Illinois,261.0
Indiana,172.0
Kansas,42.0
Kentucky,131.0
Louisiana,89.0
Massachusetts,264.0
Maryland,121.0
Maine,82.0
Michigan,293.0
Minnesota,190.0
Missouri,147.0
Northern Marina Islands,0.0
Mississippi,15.0
Montana,47.0
North Carolina,215.0
North Dakota,13.0
Nebraska,79.0
New Hampshire,35.0
New Jersey,254.0
New Mexico,35.0
Nevada,71.0
New York,1898.0
Ohio,375.0
Oklahoma,149.0
Oregon,242.0
Pennsylvania,353.0
Puerto Rico,18.0
Rhode Island,35.0
South Carolina,66.0
South Dakota,27.0
Tennessee,158.0
Texas,456.0
Utah,85.0
Virginia,178.0
US Virgin Islands,2.0
Vermont,52.0
Washington,335.0
Wisconsin,141.0
West Virginia,60.0
Wyoming,13.0
Total,9803.0
