state,count
Alaska,182.0
Alabama,618.0
Arkansas,516.0
Arizona,904.0
California,28200.0
Colorado,1335.0
Connecticut,1026.0
District of Columbia,1609.0
Delaware,88.0
Florida,6843.0
Georgia,2645.0
Guam,24.0
Hawaii,1109.0
Iowa,211.0
Idaho,156.0
Illinois,1349.0
Indiana,542.0
Kansas,290.0
Kentucky,614.0
Louisiana,743.0
Massachusetts,1590.0
Maryland,1515.0
Maine,218.0
Michigan,1160.0
Minnesota,885.0
Missouri,735.0
Northern Marina Islands,
Mississippi,275.0
Montana,256.0
North Carolina,1284.0
North Dakota,111.0
Nebraska,365.0
New Hampshire,301.0
New Jersey,1150.0
New Mexico,617.0
Nevada,697.0
New York,4350.0
Ohio,1340.0
Oklahoma,585.0
Oregon,2207.0
Pennsylvania,1449.0
Puerto Rico,1567.0
Rhode Island,204.0
South Carolina,273.0
South Dakota,81.0
Tennessee,1904.0
Texas,4952.0
Utah,386.0
Virginia,965.0
US Virgin Islands,88.0
Vermont,199.0
Washington,2311.0
Wisconsin,436.0
West Virginia,424.0
Wyoming,105.0
Total,83989.0
