state,count
Alaska,205.0
Alabama,1443.0
Arkansas,2148.0
Arizona,3131.0
California,72998.0
Colorado,2163.0
Connecticut,919.0
District of Columbia,512.0
Delaware,10.0
Florida,28192.0
Georgia,8461.0
Guam,1143.0
Hawaii,2590.0
Iowa,134.0
Idaho,377.0
Illinois,2196.0
Indiana,700.0
Kansas,311.0
Kentucky,754.0
Louisiana,1575.0
Massachusetts,850.0
Maryland,1922.0
Maine,62.0
Michigan,2188.0
Minnesota,915.0
Missouri,2080.0
Northern Marina Islands,
Mississippi,1320.0
Montana,784.0
North Carolina,3155.0
North Dakota,1395.0
Nebraska,173.0
New Hampshire,202.0
New Jersey,1399.0
New Mexico,428.0
Nevada,3341.0
New York,4157.0
Ohio,1338.0
Oklahoma,1146.0
Oregon,7390.0
Pennsylvania,1359.0
Puerto Rico,2726.0
Rhode Island,117.0
South Carolina,3133.0
South Dakota,339.0
Tennessee,3207.0
Texas,12090.0
Utah,418.0
Virginia,1022.0
US Virgin Islands,363.0
Vermont,184.0
Washington,5053.0
Wisconsin,368.0
West Virginia,628.0
Wyoming,452.0
Total,195666.0
