state,count
Alaska,102.0
Alabama,201.0
Arkansas,69.0
Arizona,758.0
California,3780.0
Colorado,825.0
Connecticut,193.0
District of Columbia,503.0
Delaware,79.0
Florida,1361.0
Georgia,757.0
Guam,19.0
Hawaii,498.0
Iowa,333.0
Idaho,142.0
Illinois,1323.0
Indiana,443.0
Kansas,188.0
Kentucky,410.0
Louisiana,360.0
Massachusetts,616.0
Maryland,388.0
Maine,277.0
Michigan,937.0
Minnesota,704.0
Missouri,505.0
Northern Marina Islands,
Mississippi,120.0
Montana,80.0
North Carolina,696.0
North Dakota,22.0
Nebraska,230.0
New Hampshire,135.0
New Jersey,735.0
New Mexico,194.0
Nevada,152.0
New York,1682.0
Ohio,1139.0
Oklahoma,119.0
Oregon,873.0
Pennsylvania,1444.0
Puerto Rico,118.0
Rhode Island,91.0
South Carolina,234.0
South Dakota,44.0
Tennessee,310.0
Texas,1359.0
Utah,233.0
Virginia,602.0
US Virgin Islands,10.0
Vermont,64.0
Washington,2089.0
Wisconsin,545.0
West Virginia,68.0
Wyoming,32.0
Total,29191.0
