state,count
Alaska,220.0
Alabama,596.0
Arkansas,367.0
Arizona,987.0
California,6911.0
Colorado,963.0
Connecticut,248.0
District of Columbia,698.0
Delaware,150.0
Florida,3526.0
Georgia,1555.0
Guam,3.0
Hawaii,383.0
Iowa,433.0
Idaho,125.0
Illinois,1057.0
Indiana,738.0
Kansas,213.0
Kentucky,306.0
Louisiana,627.0
Massachusetts,1354.0
Maryland,1007.0
Maine,700.0
Michigan,892.0
Minnesota,835.0
Missouri,676.0
Northern Marina Islands,0.0
Mississippi,200.0
Montana,141.0
North Carolina,944.0
North Dakota,113.0
Nebraska,336.0
New Hampshire,142.0
New Jersey,1015.0
New Mexico,210.0
Nevada,851.0
New York,3895.0
Ohio,871.0
Oklahoma,321.0
Oregon,1197.0
Pennsylvania,1630.0
Puerto Rico,251.0
Rhode Island,141.0
South Carolina,381.0
South Dakota,122.0
Tennessee,1050.0
Texas,1554.0
Utah,262.0
Virginia,264.0
US Virgin Islands,31.0
Vermont,130.0
Washington,1375.0
Wisconsin,419.0
West Virginia,135.0
Wyoming,78.0
Total,43629.0
