state,count
Alaska,117.0
Alabama,148.0
Arkansas,138.0
Arizona,475.0
California,4373.0
Colorado,889.0
Connecticut,240.0
District of Columbia,932.0
Delaware,98.0
Florida,1061.0
Georgia,405.0
Guam,0.0
Hawaii,152.0
Iowa,114.0
Idaho,257.0
Illinois,592.0
Indiana,410.0
Kansas,166.0
Kentucky,250.0
Louisiana,154.0
Massachusetts,850.0
Maryland,703.0
Maine,177.0
Michigan,464.0
Minnesota,472.0
Missouri,495.0
Northern Marina Islands,0.0
Mississippi,13.0
Montana,73.0
North Carolina,359.0
North Dakota,25.0
Nebraska,285.0
New Hampshire,33.0
New Jersey,532.0
New Mexico,385.0
Nevada,109.0
New York,3056.0
Ohio,356.0
Oklahoma,280.0
Oregon,761.0
Pennsylvania,633.0
Puerto Rico,116.0
Rhode Island,215.0
South Carolina,215.0
South Dakota,81.0
Tennessee,476.0
Texas,1271.0
Utah,119.0
Virginia,469.0
US Virgin Islands,27.0
Vermont,80.0
Washington,1253.0
Wisconsin,233.0
West Virginia,130.0
Wyoming,14.0
Total,25731.0
