state,count
Alaska,36.0
Alabama,81.0
Arkansas,84.0
Arizona,158.0
California,8691.0
Colorado,270.0
Connecticut,22.0
District of Columbia,33.0
Delaware,5.0
Florida,988.0
Georgia,250.0
Guam,3.0
Hawaii,227.0
Iowa,10.0
Idaho,41.0
Illinois,71.0
Indiana,71.0
Kansas,26.0
Kentucky,48.0
Louisiana,132.0
Massachusetts,54.0
Maryland,94.0
Maine,16.0
Michigan,101.0
Minnesota,117.0
Missouri,149.0
Northern Marina Islands,
Mississippi,40.0
Montana,48.0
North Carolina,112.0
North Dakota,13.0
Nebraska,0.0
New Hampshire,8.0
New Jersey,63.0
New Mexico,25.0
Nevada,1363.0
New York,248.0
Ohio,65.0
Oklahoma,144.0
Oregon,757.0
Pennsylvania,132.0
Puerto Rico,111.0
Rhode Island,1.0
South Carolina,115.0
South Dakota,8.0
Tennessee,167.0
Texas,545.0
Utah,18.0
Virginia,44.0
US Virgin Islands,8.0
Vermont,9.0
Washington,593.0
Wisconsin,64.0
West Virginia,12.0
Wyoming,7.0
Total,16498.0
